Pathway,.id,Gene,Class,Description,释义,Number of founder sets,Number of genes
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,VPREB1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,TSHB,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,CACNA1F,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,AKR1B10,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,P2RX6,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,KRT15,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,PAX4,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,BTG2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,GPR3,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,GRID2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,TCL1A,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,PLAG1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,PKP1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,IRS4,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,IL12B,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,EPHA5,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SOX10,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SNN,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,CACNG1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SPHK2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,IGFBP2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,CAPN9,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,TCF7L1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,TGFB2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SMPX,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,LYPD3,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,PNMT,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SYNPO,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,MX1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,IFNG,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,NR6A1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,ACTC1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,RSAD2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,ADRA2C,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,BARD1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,HTR1B,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,FGF16,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,TENM2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,CDKAL1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SHOX2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SGK1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,RIBC2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SKIL,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,NGB,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,ASB7,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,MYO15A,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SLC5A5,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,KRT5,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,ZNF112,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,TFAP2B,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,VPS50,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,CD80,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,ATP4A,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,ARPP21,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,SERPINB2,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,TLX1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,EFHD1,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,P2RY4,signaling,"KRAS signaling, down-regulated genes",KRAS通路 下调基因,16,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ANGPTL4,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ITGA2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SPRY2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,HBEGF,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,RBP4,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,HSD11B1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ETV4,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,GLRX,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,DUSP6,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SCG5,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ETV5,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ITGB2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,AKT2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PPBP,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,G0S2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,GABRA3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,IRF8,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,BIRC3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,FGF9,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,DCBLD2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,INHBA,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TFPI,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TSPAN1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ADAM8,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SLPI,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PRKG2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,MMP11,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,MMP10,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TMEM158,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TNFAIP3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PRDM1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,GALNT3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ETS1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,MMP9,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,WNT7A,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,IGFBP3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SPP1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ETV1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CLEC4A,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CCND2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TSPAN7,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ITGBL1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,EMP1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CDADC1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,KIF5C,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TRIB2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SDCCAG8,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PCP4,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CFHR2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ALDH1A2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,NR0B2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ALDH1A3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,AMMECR1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SATB1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,GUCY1A1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CSF2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,APOD,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TOR1AIP2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CMKLR1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TMEM176B,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ADGRA2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,LAPTM5,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CD37,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CAB39L,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CIDEA,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ZNF639,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,IL1B,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,GYPC,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,LY96,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,FLT4,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SPON1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,BMP2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PLEK2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,IGF2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,NR1H4,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SNAP25,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ACE,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PRRX1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,C3AR1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TRAF1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TLR8,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ID2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TMEM100,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PLAUR,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,GADD45G,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CBX8,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SCN1B,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PTBP2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,NAP1L2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,AKAP12,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PLAT,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SCG3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ANO1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,IL1RL2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CXCL10,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ATG10,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,YRDC,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,HDAC9,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PEG3,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,SEMA3B,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,TNNT2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,LIF,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CFB,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,BTC,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PPP1R15A,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PTPRR,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,CCL20,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,ARG1,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,RETN,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,KLF4,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,MMD,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,PDCD1LG2,signaling,"KRAS signaling, up-regulated genes",KRAS通路 上调基因,14,200
